startup_name,domain,round,amount_usd,investor,date,source,scraped_at,headquarters
Karma Primary Healthcare,HealthTech,Series A,11.0,UBS Optimus Foundation,,,2026-04-20,Udaipur
Karma Primary Healthcare,HealthTech,Series A,11.0,1Crowd,,,2026-04-20,Udaipur
Karma Primary Healthcare,HealthTech,Series A,11.0,Others,,,2026-04-20,Udaipur
Lissun,HealthTech,Pre-Series A,2500000.0,RPSG Capital Ventures,,,2026-04-20,Gurugram
NG Earsafe,HealthTech,Seed Round,1.06,Inflection Point Ventures,,,2026-04-20,Rajkot
Neuranics,HealthTech,Seed,700000.0,Inflection Point Ventures (IPV),,,2026-04-20,New Delhi
OnCare,HealthTech,Seed Round,1000000.0,Huddle Ventures,,,2026-04-20,Gurugram
Qure.ai,HealthTech,Series D,65000000.0,Lightspeed,,,2026-04-20,Mumbai
Qure.ai,HealthTech,Series D,65000000.0,360One Asset,,,2026-04-20,Mumbai
Sugar.fit,HealthTech,Strategic Round,,Sachin Tendulkar,,,2026-04-20,Bengaluru
Sunfox Technologies,HealthTech,Pre-Series A,15.0,Venture Catalysts,,,2026-04-20,Dehradun
Sunfox Technologies,HealthTech,Pre-Series A,15.0,others,,,2026-04-20,Dehradun
Sushain Wellness,HealthTech,Seed Round,2.0,Prajay Advisors LLP,,,2026-04-20,Lucknow
Viraa Care,HealthTech,Pre-seed Round,108000.0,European angel investors,,,2026-04-20,Chandigarh
4baseCare,Healthcare,Series A,6000000.0,Yali Capital,,,2026-04-20,Bengaluru
DCDC Kidney Care,Healthcare,Strategic Investment,82.0,British International Investment (BII),,,2026-04-20,New Delhi
EthrealX,Healthcare,Seed Round,5000000.0,YourNest,,,2026-04-20,Bengaluru
EthrealX,Healthcare,Seed Round,5000000.0,BIG Global Investments JSC,,,2026-04-20,Bengaluru
EthrealX,Healthcare,Seed Round,5000000.0,BlueHill Capital,,,2026-04-20,Bengaluru
EthrealX,Healthcare,Seed Round,5000000.0,Campus Fund,,,2026-04-20,Bengaluru
EthrealX,Healthcare,Seed Round,5000000.0,Golden Sparrow Ventures,,,2026-04-20,Bengaluru
Even Healthcare,Healthcare,Funding Round,169.0,Khosla Ventures,,,2026-04-20,Bengaluru
GenWorks Health,Healthcare,Funding Round,41.0,Evolvence India Fund,,,2026-04-20,Bengaluru
Visit Health,Healthcare,Fundraise,250.0,Docprime Technologies,,,2026-04-20,"California, US"
Visit Health,Healthcare,Fundraise,250.0,promoters,,,2026-04-20,"California, US"
Visit Health,Healthcare,Fundraise,250.0,employees,,,2026-04-20,"California, US"
Onsurity,Healthcare - Employee Benefits,Series B Round,45000000.0,Creaegis,,,2026-04-20,
Onsurity,Healthcare - Employee Benefits,Series B Round,45000000.0,International Finance Corporation,,,2026-04-20,
Onsurity,Healthcare - Employee Benefits,Series B Round,45000000.0,Quona Capital,,,2026-04-20,
Onsurity,Healthcare - Employee Benefits,Series B Round,45000000.0,Nexus Venture Partners,,,2026-04-20,
QubeHealth,Healthcare Payments,Pre-Series-A,,Unicorn India Ventures,,,2026-04-20,Mumbai
QubeHealth,Healthcare Payments,Pre-Series-A,,CanBank Venture Capital Fund,,,2026-04-20,Mumbai
Nestasia,Home Decor - D2C,Funding Round,8350000.0,Susquehanna Asia VC,,,2026-04-20,Kolkata
Nestasia,Home Decor - D2C,Funding Round,8350000.0,Stellaris Venture Partners,,,2026-04-20,Kolkata
Nestasia,Home Decor - D2C,Funding Round,8350000.0,Angels,,,2026-04-20,Kolkata
Easy Home Finance,Home Financing,Fresh Funding Round,35000000.0,Ranjan Pai’s family office,,,2026-04-20,Mumbai
Easy Home Finance,Home Financing,Fresh Funding Round,35000000.0,Claypond Capital,,,2026-04-20,Mumbai
Easy Home Finance,Home Financing,Fresh Funding Round,35000000.0,Sumitomo Mitsui Banking Corporation’s Asia Rising Fund,,,2026-04-20,Mumbai
Oyo,Hospitality,Series G,1457.0,InCred Wealth,,,2026-04-20,Gurgaon
Oyo,Hospitality,Series G,1457.0,Patient Capital,,,2026-04-20,Gurgaon
Oyo,Hospitality,Series G,1457.0,J&A Partners,,,2026-04-20,Gurgaon
Oyo,Hospitality,Series G,1457.0,Mankind Pharma promoters' family office,,,2026-04-20,Gurgaon
Oyo,Hospitality,Series G,1457.0,ASK Financial,,,2026-04-20,Gurgaon
The Hive Hostels,Hospitality,Pre-IPO Funding Round,11.5,Angel Investor,,,2026-04-20,Mumbai
The Hive Hostels,Hospitality,Pre-IPO Funding Round,11.5,Sixth Sense Ventures,,,2026-04-20,Mumbai
The Hive Hostels,Hospitality,Pre-IPO Funding Round,11.5,others,,,2026-04-20,Mumbai
Kaatil,Hot Condiments,Seed Round,,Prajay Advisors,,,2026-04-20,
Kaatil,Hot Condiments,Seed Round,,Shivaan Ghai,,,2026-04-20,
Kaatil,Hot Condiments,Seed Round,,Romil Ratra,,,2026-04-20,
Ugaoo,Houseplants & Urban Gardening,Series A,47.0,V3 Ventures,,,2026-04-20,Pune
Ugaoo,Houseplants & Urban Gardening,Series A,47.0,DSG Consumer Partners,,,2026-04-20,Pune
Ugaoo,Houseplants & Urban Gardening,Series A,47.0,RPG Ventures,,,2026-04-20,Pune
Vastu Housing,Housing Finance,-,100000000.0,Prosus,,,2026-04-20,Mumbai
Vridhi Home Finance,Housing finance company,Series B,310.0,Norwest Venture Partners,,,2026-04-20,Bengaluru
Millenium Babycares,Hygiene care,Private Placement Round,120.0,Bharat Value Fund,,,2026-04-20,Indore
Way2News,Hyperlocal News,New Round,14000000.0,WestBridge Capital,,,2026-04-20,
Way2News,Hyperlocal News,New Round,14000000.0,Sashi Reddi,,,2026-04-20,
Haber,Industrial Robotics,Series C,44000000.0,Creaegis,,,2026-04-20,Pune
Haber,Industrial Robotics,Series C,44000000.0,BEENEXT,,,2026-04-20,Pune
Haber,Industrial Robotics,Series C,44000000.0,Accel,,,2026-04-20,Pune
Venttup,Industries 5.0,Seed Round,,Unicorn India Ventures,,,2026-04-20,
Zopper,Insurance Infrastructure API,Series D,25000000.0,Elevation Capital,,,2026-04-20,Noida
Zopper,Insurance Infrastructure API,Series D,25000000.0,Dharana Capital,,,2026-04-20,Noida
Zopper,Insurance Infrastructure API,Series D,25000000.0,Blume Ventures,,,2026-04-20,Noida
InsurancePadosi,Insuretech,Pre-seed Round,500000.0,Antler,,,2026-04-20,Gurgaon
ZingBus,Intercity Mobility,Funding Round,59.0,BP Technology Ventures,,,2026-04-20,Gurugram
Aroa Venture Partners,Investment Fund,Capital Commitment,40.0,SIDBI,,,2026-04-20,Gurgaon
Aroa Venture Partners,Investment Fund,Capital Commitment,40.0,UP Government's Fund,,,2026-04-20,Gurgaon
Proxgy,IoT Solutions,Series A,3000000.0,Ajinkya Rahane,,,2026-04-20,Gurugram
Proxgy,IoT Solutions,Series A,3000000.0,Nikhil Kamath,,,2026-04-20,Gurugram
Proxgy,IoT Solutions,Series A,3000000.0,Suniel Shetty,,,2026-04-20,Gurugram
Proxgy,IoT Solutions,Series A,3000000.0,Vinod Duggar,,,2026-04-20,Gurugram
Proxgy,IoT Solutions,Series A,3000000.0,Manish Patel,,,2026-04-20,Gurugram
GIVA,Jewelry,Extended Series B,255.0,Premji Invest,,,2026-04-20,Bengaluru
GIVA,Jewelry,Extended Series B,255.0,Epiq Capital,,,2026-04-20,Bengaluru
GIVA,Jewelry,Extended Series B,255.0,Edelweiss Discover Fund,,,2026-04-20,Bengaluru
Trisu,Jewelry - D2C,Pre-seed Round,,All In Capital,,,2026-04-20,Jaipur
Trisu,Jewelry - D2C,Pre-seed Round,,JK Tyres,,,2026-04-20,Jaipur
Trisu,Jewelry - D2C,Pre-seed Round,,Amaanta Group,,,2026-04-20,Jaipur
Trisu,Jewelry - D2C,Pre-seed Round,,Angel Investors,,,2026-04-20,Jaipur
Aukera,Lab-grown Jewellery,Series A,26.7,Fireside Ventures,,,2026-04-20,Bengaluru
Seekho,Learning-focused OTT Platform,Series A,8000000.0,Lightspeed,,,2026-04-20,Bengaluru
LegalKart,Legal Consultation,Funding Round,6.5,IIM Udaipur Incubation Centre,,,2026-04-20,Gurugram
LegalKart,Legal Consultation,Funding Round,6.5,Aevitas Capital,,,2026-04-20,Gurugram
LegalKart,Legal Consultation,Funding Round,6.5,Shift Alt Cap,,,2026-04-20,Gurugram
LegalKart,Legal Consultation,Funding Round,6.5,others,,,2026-04-20,Gurugram
Oright,LegalTech,Seed Round,,Aeravti Ventures,,,2026-04-20,$1 million
True Balance,LendingTech,Debt,2400000.0,VentureSoul Partners,,,2026-04-20,Gurugram
Elixia Robotics,Logistics Automation,Pre-Series A Round,1000000.0,JITO Incubation,,,2026-04-20,Mumbai
Elixia Robotics,Logistics Automation,Pre-Series A Round,1000000.0,Innovation Foundation (JIIF),,,2026-04-20,Mumbai
Uppercase,Luggage,Funding Round,9000000.0,Accel,,,2026-04-20,Bengaluru
Baazar Style,Luxury Fashion,-,250.0,Anchor Investors,,,2026-04-20,Kolkata
Halden,Luxury Men’s Brand,Seed Round,5.0,Prajay Advisors,,,2026-04-20,Mumbai
FlexiLoans,MSME-Focused FinTech,Series C,290.0,Accion,,,2026-04-20,Mumbai
FlexiLoans,MSME-Focused FinTech,Series C,290.0,Nuveen,,,2026-04-20,Mumbai
FlexiLoans,MSME-Focused FinTech,Series C,290.0,Fundamentum,,,2026-04-20,Mumbai
FlexiLoans,MSME-Focused FinTech,Series C,290.0,Maj Invest,,,2026-04-20,Mumbai
Finova Capital,MSME-focused NBFC,Series E,135000000.0,Avataar Venture Partners﻿,,,2026-04-20,Jaipur
Finova Capital,MSME-focused NBFC,Series E,135000000.0,Sofina﻿,,,2026-04-20,Jaipur
Finova Capital,MSME-focused NBFC,Series E,135000000.0,Madison India Capital﻿,,,2026-04-20,Jaipur
Finova Capital,MSME-focused NBFC,Series E,135000000.0,and Norwest Venture Partners,,,2026-04-20,Jaipur
Even Healthcare,Managed Care,Series A,30000000.0,Khosla Ventures,,,2026-04-20,Bengaluru
Even Healthcare,Managed Care,Series A,30000000.0,Founders Fund,,,2026-04-20,Bengaluru
Even Healthcare,Managed Care,Series A,30000000.0,8VC,,,2026-04-20,Bengaluru
Even Healthcare,Managed Care,Series A,30000000.0,Lachy Groom,,,2026-04-20,Bengaluru
Furnishka,Manufacturing,Pre-Series A,3200000.0,IndiaQuotient,,,2026-04-20,Bengaluru
Mytek Innovations,Manufacturing,Debt Funding,6.0,Undisclosed,,,2026-04-20,Mumbai
Leanworx,Manufacturing Data Solutions,Seed Round,8.3,YourNest Venture Capital,,,2026-04-20,Bengaluru
Leanworx,Manufacturing Data Solutions,Seed Round,8.3,angel investment group,,,2026-04-20,Bengaluru
AltiusHub,Manufacturing Supply Chain,Seed Round,2250000.0,Endiya Partners,,,2026-04-20,
Ben & Gaws,Manufacturing Tech,Pre-Series A,3000000.0,Physis Capital,,,2026-04-20,New Delhi
Ben & Gaws,Manufacturing Tech,Pre-Series A,3000000.0,ICMG,,,2026-04-20,New Delhi
Ben & Gaws,Manufacturing Tech,Pre-Series A,3000000.0,Inflection Point Ventures,,,2026-04-20,New Delhi
EyeROV,Marine Robotics,Pre-Series A,10.0,Unicorn India Ventures,,,2026-04-20,Kochi
BiofuelCircle,Marketplace for biomass and biofuel,Funding Round,45.0,Spectrum Impact,,,2026-04-20,Pune
BiofuelCircle,Marketplace for biomass and biofuel,Funding Round,45.0,Angels,,,2026-04-20,Pune
BiofuelCircle,Marketplace for biomass and biofuel,Funding Round,45.0,Promoters,,,2026-04-20,Pune
Startup Thamizha,Media,Funding Round,3.3,Mudhal Partners,,,2026-04-20,Chennai
Medial,Media and Entertainment,Pre-Series A,500000.0,Ortella Global Capital (OG Capital),,,2026-04-20,Bengaluru
Fibroheal Woundcare,Medical Devices,Pre-Series A,6.3,Existing promoters,,,2026-04-20,Bengaluru
Fibroheal Woundcare,Medical Devices,Pre-Series A,6.3,surgeons,,,2026-04-20,Bengaluru
Fibroheal Woundcare,Medical Devices,Pre-Series A,6.3,medical professionals,,,2026-04-20,Bengaluru
Fibroheal Woundcare,Medical Devices,Pre-Series A,6.3,and bankers,,,2026-04-20,Bengaluru
Global Care,Medical Tourism,Series A,3000000.0,35North India Discovery Fund – II,,,2026-04-20,Gurugram
SigTuple Medtech,Medtech,Series C Extension,33.0,Sidbi Venture Capital,,,2026-04-20,Bengaluru
WROGN,Men’s Apparel,New Funding Round,75.0,Aditya Birla Digital Fashion Ventures Ltd (ABDFVL),,,2026-04-20,Bengaluru
Aye Finance,Microlending,Series G Round,250.0,ABC Impact,,,2026-04-20,
Troo Good,Millet-Based Snacks,New Funding Round,9000000.0,Puro Wellness,,,2026-04-20,Hyderabad
Troo Good,Millet-Based Snacks,New Funding Round,9000000.0,Oaks Asset Management,,,2026-04-20,Hyderabad
Troo Good,Millet-Based Snacks,New Funding Round,9000000.0,V Ocean Investments,,,2026-04-20,Hyderabad
InMobi,Mobile Advertising - Software,Debt Financing,100000000.0,MARS Growth Capital (MUFG,,,2026-04-20,Bengaluru
InMobi,Mobile Advertising - Software,Debt Financing,100000000.0,Liquidity Group),,,2026-04-20,Bengaluru
Everest Fleet,Mobility,Series C Round,251.7,Uber,,,2026-04-20,
BASIC Home Loan,Mortgage distribution,Series B,10600000.0,Bertelsmann India Investments,,,2026-04-20,Gurgaon
BASIC Home Loan,Mortgage distribution,Series B,10600000.0,CE-Ventures,,,2026-04-20,Gurgaon
BASIC Home Loan,Mortgage distribution,Series B,10600000.0,Gruhas,,,2026-04-20,Gurgaon
BASIC Home Loan,Mortgage distribution,Series B,10600000.0,9 Unicorns,,,2026-04-20,Gurgaon
BASIC Home Loan,Mortgage distribution,Series B,10600000.0,and others,,,2026-04-20,Gurgaon
Avanti Finance,NBFC,Series B,14200000.0,Dia Vikas Capital,,,2026-04-20,Auckland
Avanti Finance,NBFC,Series B,14200000.0,IDH Farmfit Fund,,,2026-04-20,Auckland
Avanti Finance,NBFC,Series B,14200000.0,NRJN Family Trust,,,2026-04-20,Auckland
Avanti Finance,NBFC,Series B,14200000.0,Rabo Partnerships,,,2026-04-20,Auckland
Red Fort Capital,NBFC,Debt Funding,22.6,Debt Round,,,2026-04-20,Mumbai
Swara Fincare,NBFC,Series A,19.4,Serica Angel Fund,,,2026-04-20,New Delhi
Swara Fincare,NBFC,Series A,19.4,UC Impower,,,2026-04-20,New Delhi
Varthana,NBFC - Education Loans,Funding Round,15000000.0,BlueOrchard Microfinance Fund,,,2026-04-20,Bengaluru
Theranautilus,Nanorobotics for Healthcare,Seed Funding,1200000.0,Pi Ventures,,,2026-04-20,Bengaluru
Tablesprint,No-Code App Builder,Seed Round,1000000.0,Angel Investors (Ankit Bhati,,,2026-04-20,Pune
Tablesprint,No-Code App Builder,Seed Round,1000000.0,Ajeet Khurana,,,2026-04-20,Pune
Tablesprint,No-Code App Builder,Seed Round,1000000.0,etc.),,,2026-04-20,Pune
TruNativ,Nutrition,Funding Round,25.0,Rainmatter Capital,,,2026-04-20,Mumbai
Blitz,Omnichannel Delivery Platform,Series A,51.0,IvyCap Ventures,,,2026-04-20,Bengaluru
CADRE ODR,Online Dispute Resolution,Pre-Series A,200000.0,Aprameya Radhakrishna,,,2026-04-20,Bengaluru
CADRE ODR,Online Dispute Resolution,Pre-Series A,200000.0,Murali Subramanian,,,2026-04-20,Bengaluru
CADRE ODR,Online Dispute Resolution,Pre-Series A,200000.0,Ram Bhamidi,,,2026-04-20,Bengaluru
CADRE ODR,Online Dispute Resolution,Pre-Series A,200000.0,Aneesh Garg,,,2026-04-20,Bengaluru
CADRE ODR,Online Dispute Resolution,Pre-Series A,200000.0,Rahul Guptan,,,2026-04-20,Bengaluru
Axio,Online Lending,Right Issue,167.0,Existing investors,,,2026-04-20,Bengaluru
Innoviti,Payment Gateway,Series E,70.0,Random Walk Solutions,,,2026-04-20,Bengaluru
Innoviti,Payment Gateway,Series E,70.0,Bessemer Venture Partners,,,2026-04-20,Bengaluru
Innoviti,Payment Gateway,Series E,70.0,Patni Family Office,,,2026-04-20,Bengaluru
Innoviti,Payment Gateway,Series E,70.0,Alumni Ventures,,,2026-04-20,Bengaluru
Tuco Intelligent,Personal Care,Seed Round,,Fireside Ventures,,,2026-04-20,$2 million
Tuco Intelligent,Personal Care,Seed Round,,Whiteboard Capital,,,2026-04-20,$2 million
Sorich,Pharmaceutical Packaging,Pre-IPO Funding,1000000.0,BizDateUp,,,2026-04-20,New Delhi
Quanfluence,Photonic Quantum Technology,Seed Round,2000000.0,pi Ventures,,,2026-04-20,Bengaluru
Quanfluence,Photonic Quantum Technology,Seed Round,2000000.0,Golden Sparrow,,,2026-04-20,Bengaluru
Quanfluence,Photonic Quantum Technology,Seed Round,2000000.0,Reena Dayal,,,2026-04-20,Bengaluru
Servify,Post-sales Services,Series D,84.0,Bajaj Holdings,,,2026-04-20,Mumbai
Servify,Post-sales Services,Series D,84.0,Trifecta,,,2026-04-20,Mumbai
Servify,Post-sales Services,Series D,84.0,Innoven Capital,,,2026-04-20,Mumbai
EPACK Prefab,Pre-engineered Buildings,First Funding Round,20000000.0,GEF Capital Partners,,,2026-04-20,Greater Noida
Figr,Product Design,Series A,2250000.0,Antler,,,2026-04-20,Bengaluru
Figr,Product Design,Series A,2250000.0,Golden Sparrow,,,2026-04-20,Bengaluru
Figr,Product Design,Series A,2250000.0,individual investors,,,2026-04-20,Bengaluru
Figr,Product Design,Series A,2250000.0,and Kalaari Capital,,,2026-04-20,Bengaluru
Flent,PropTech,Pre-Seed,,WEH Ventures,,,2026-04-20,0.8M
Inkers Technology,PropTech,Series A,3000000.0,Ashish Kasholia (Lucky Investments),,,2026-04-20,Bengaluru
FirstClub,Quick Commerce,Funding Round,8000000.0,Accel,,,2026-04-20,Bengaluru
FirstClub,Quick Commerce,Funding Round,8000000.0,RTP Global,,,2026-04-20,Bengaluru
FirstClub,Quick Commerce,Funding Round,8000000.0,Blume Founders Fund,,,2026-04-20,Bengaluru
FirstClub,Quick Commerce,Funding Round,8000000.0,Quiet Capital,,,2026-04-20,Bengaluru
FirstClub,Quick Commerce,Funding Round,8000000.0,2am VC,,,2026-04-20,Bengaluru
FirstClub,Quick Commerce,Funding Round,8000000.0,angel investors,,,2026-04-20,Bengaluru
KiranaPro,Quick Commerce,Seed Funding,,Turbostart,,,2026-04-20,Bengaluru
KiranaPro,Quick Commerce,Seed Funding,,Unpopular Ventures,,,2026-04-20,Bengaluru
KiranaPro,Quick Commerce,Seed Funding,,Blume Founders Fund,,,2026-04-20,Bengaluru
KiranaPro,Quick Commerce,Seed Funding,,Snow Leopard Ventures,,,2026-04-20,Bengaluru
Zepto,Quick Commerce,Funding Round,350000000.0,Motilal Oswal Private Wealth,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Funding Round,350000000.0,Raamdeo Agarwal,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Funding Round,350000000.0,Taparia Family Office,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Funding Round,350000000.0,Mankind Pharma Family Office,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Funding Round,350000000.0,Celebrity Investors,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Funding Round,350000000.0,others,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Follow-on Financing Round,340000000.0,General Catalyst,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Follow-on Financing Round,340000000.0,Dragon Fund,,,2026-04-20,Mumbai
Zepto,Quick Commerce,Follow-on Financing Round,340000000.0,Epiq Capital,,,2026-04-20,Mumbai
99 Pancakes,Quick Service Restaurants,Series A,20.0,Family Office,,,2026-04-20,Mumbai
Arnya Real Estate,Real Estate,Debt Fund,375.0,Undisclosed,,,2026-04-20,Raipur
Godrej Properties,Real Estate,QIP,6000.0,Singapore sovereign wealth firm GIC,,,2026-04-20,Mumbai
Godrej Properties,Real Estate,QIP,6000.0,SBI Pension,,,2026-04-20,Mumbai
HouseEazy,Real Estate,Series A,33.5,Chiratae Ventures,,,2026-04-20,Noida
HouseEazy,Real Estate,Series A,33.5,Veena Jindal,,,2026-04-20,Noida
HouseEazy,Real Estate,Series A,33.5,Antler,,,2026-04-20,Noida
HouseEazy,Real Estate,Series A,33.5,IA,,,2026-04-20,Noida
Truva,Real Estate Tech,Funding Round,3000000.0,Stellaris Venture Partners,,,2026-04-20,Mumbai
Truva,Real Estate Tech,Funding Round,3000000.0,Angel Investors,,,2026-04-20,Mumbai
Stage,Regional OTT Platform,Series B,84.6,Goodwater Capital,,,2026-04-20,Indore
Stage,Regional OTT Platform,Series B,84.6,Blume Ventures,,,2026-04-20,Indore
Sunsure Energy,Renewable Energy,Debt Financing,226.0,Tata Capital,,,2026-04-20,Haryana
Atmosphere The Store Makers,Retail,Seed,5.0,Artha Venture Fund,,,2026-04-20,Mumbai
Atmosphere The Store Makers,Retail,Seed,5.0,PIL Italica Lifestyle Limited,,,2026-04-20,Mumbai
Univest,Retail Advisory Platform,Series A,10000000.0,Bertelsmann India Investments (BII),,,2026-04-20,Gurugram
Bizom,Retail Intelligence,Series B,12000000.0,Pavestone ($7.5M),,,2026-04-20,Bengaluru
Bizom,Retail Intelligence,Series B,12000000.0,IndiaMART,,,2026-04-20,Bengaluru
Bizom,Retail Intelligence,Series B,12000000.0,and family offices,,,2026-04-20,Bengaluru
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Titan Capital,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Huddle Ventures,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Zeropearl Ventures,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Ashutosh Valani,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Priyank Shah,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Aashka Goradia Goble,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Ghazal Alagh,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Abhishek Goyal,,,2026-04-20,Mumbai
True Diamond,Retail Luxury Goods and Jewellery,Seed,1000000.0,Anmol Jain,,,2026-04-20,Mumbai
Bureau,Risk Intelligence,Series B,30000000.0,Sorenson Capital,,,2026-04-20,India
Bureau,Risk Intelligence,Series B,30000000.0,PayPal Ventures,,,2026-04-20,India
Bureau,Risk Intelligence,Series B,30000000.0,Commerce Ventures,,,2026-04-20,India
Bureau,Risk Intelligence,Series B,30000000.0,GMO Venture Partners,,,2026-04-20,India
Bureau,Risk Intelligence,Series B,30000000.0,Village Global,,,2026-04-20,India
Bureau,Risk Intelligence,Series B,30000000.0,Quona Capital,,,2026-04-20,India
Bureau,Risk Intelligence,Series B,30000000.0,XYZ Ventures,,,2026-04-20,India
ParkMate,Road Transport Tech,Pre-Series A,1200000.0,Cactus Partners (CPL),,,2026-04-20,Uttar Pradesh
Sharang Shakti,RoboTech,Pre-Seed,,AUM Ventures,,,2026-04-20,$0.7 million
Sharang Shakti,RoboTech,Pre-Seed,,Venture Highway,,,2026-04-20,$0.7 million
Miko,Robotics,Funding Round,20.5,Angel Investors,,,2026-04-20,Mumbai
Zunroof,Rooftop Solar,Funding Round,20.0,ANBG Enterprise LLP (Godrej Family Office),,,2026-04-20,Gurugram
Zunroof,Rooftop Solar,Funding Round,20.0,Ravindernath Chadha,,,2026-04-20,Gurugram
Superfone,SMB CRM App,Pre-Series A,1900000.0,YourNest Venture Capital,,,2026-04-20,Bengaluru
Superfone,SMB CRM App,Pre-Series A,1900000.0,Ankur Capital,,,2026-04-20,Bengaluru
Superfone,SMB CRM App,Pre-Series A,1900000.0,Finsight Seed Fund,,,2026-04-20,Bengaluru
Superfone,SMB CRM App,Pre-Series A,1900000.0,angel investors,,,2026-04-20,Bengaluru
Atlys,SaaS,Series B,,Peak XV Partners,,,2026-04-20,$20 million
Atlys,SaaS,Series B,,Elevation Capital,,,2026-04-20,$20 million
Enterpret,SaaS,Series A,20800000.0,Kleiner Perkins,,,2026-04-20,India
Enterpret,SaaS,Series A,20800000.0,Peak XV Partners,,,2026-04-20,India
Enterpret,SaaS,Series A,20800000.0,Wing Ventures,,,2026-04-20,India
Enterpret,SaaS,Series A,20800000.0,Recall Capital,,,2026-04-20,India
Homelane,SaaS,Undisclosed Round,,Hero Enterprise,,,2026-04-20,27M
MBG Card,SaaS,Funding Round,2.72,Inflection Point Ventures,,,2026-04-20,Jabalpur
MBG Card,SaaS,Funding Round,2.72,Velocity,,,2026-04-20,Jabalpur
MBG Card,SaaS,Funding Round,2.72,Klub,,,2026-04-20,Jabalpur
NowPurchase,SaaS,Equity & Debt Round,6000000.0,Info Edge Ventures,,,2026-04-20,
NowPurchase,SaaS,Equity & Debt Round,6000000.0,Orios Ventures,,,2026-04-20,
NowPurchase,SaaS,Equity & Debt Round,6000000.0,100 Unicorns,,,2026-04-20,
NowPurchase,SaaS,Equity & Debt Round,6000000.0,VC Grid,,,2026-04-20,
Pepsales,SaaS,Pre-Seed,,Chiratae Ventures,,,2026-04-20,$1.1 million
Unicommerce,SaaS,-,124.5,Anchor investors,,,2026-04-20,New Delhi
Whatfix,SaaS,Primary & Secondary Funding,100000000.0,Sweet Nectar Investments (Warburg Pincus),,,2026-04-20,
Whatfix,SaaS,Primary & Secondary Funding,100000000.0,SoftBank,,,2026-04-20,
Zintlr,SaaS,Seed Round,1000000.0,Om Jain,,,2026-04-20,Bengaluru
SPRY Therapeutics,SaaS - Physical Therapy,New Funding Round,15000000.0,Flourish Ventures,,,2026-04-20,Mumbai
SPRY Therapeutics,SaaS - Physical Therapy,New Funding Round,15000000.0,Together Fund,,,2026-04-20,Mumbai
SPRY Therapeutics,SaaS - Physical Therapy,New Funding Round,15000000.0,Fidelity’s Eight Roads,,,2026-04-20,Mumbai
SPRY Therapeutics,SaaS - Physical Therapy,New Funding Round,15000000.0,F-prime Capital,,,2026-04-20,Mumbai
Pulse,SaaS AI Platform,Seed Round,1400000.0,Endiya Partners,,,2026-04-20,Chennai
Pulse,SaaS AI Platform,Seed Round,1400000.0,Zluri founders,,,2026-04-20,Chennai
Pulse,SaaS AI Platform,Seed Round,1400000.0,Yellow.ai founders,,,2026-04-20,Chennai
Pulse,SaaS AI Platform,Seed Round,1400000.0,other angel investors,,,2026-04-20,Chennai
Taqtics,SaaS Platform,Seed Round,1200000.0,Sprout Venture Partners,,,2026-04-20,Bengaluru
Taqtics,SaaS Platform,Seed Round,1200000.0,Capital-A,,,2026-04-20,Bengaluru
Taqtics,SaaS Platform,Seed Round,1200000.0,Java Capital,,,2026-04-20,Bengaluru
Everstage,Sales Performance Management Software,Series B,30000000.0,Eight Roads Ventures,,,2026-04-20,Chennai
Everstage,Sales Performance Management Software,Series B,30000000.0,Elevation Capital,,,2026-04-20,Chennai
Everstage,Sales Performance Management Software,Series B,30000000.0,3one4 Capital,,,2026-04-20,Chennai
Pikndel,Same-day Delivery Service,Seed Round,1000000.0,VC Grid,,,2026-04-20,New Delhi
Pikndel,Same-day Delivery Service,Seed Round,1000000.0,D2C Insider Angels,,,2026-04-20,New Delhi
Pikndel,Same-day Delivery Service,Seed Round,1000000.0,Breathe Capital,,,2026-04-20,New Delhi
Pikndel,Same-day Delivery Service,Seed Round,1000000.0,Venture Catalysts,,,2026-04-20,New Delhi
Pikndel,Same-day Delivery Service,Seed Round,1000000.0,industry leaders,,,2026-04-20,New Delhi
Pikndel,Same-day Delivery Service,Seed Round,1000000.0,family offices,,,2026-04-20,New Delhi
Captain Fresh,Seafood B2B,Funding Round,100.0,Motilal Oswal Wealth Limited,,,2026-04-20,Bengaluru
